# CIE bound-bound cooling efficiency for Si (Z=14)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Si0          L_Si1          L_Si2          L_Si3          L_Si4          L_Si5          L_Si6          L_Si7          L_Si8          L_Si9          L_Si10         L_Si11         L_Si12         L_Si13         L_Si14       
         8.0000   0.000000e+00   1.198144e-18   9.722173e-19   7.157002e-19   8.762483e-19   8.162002e-19   8.432368e-19   8.001396e-19   6.888471e-19   5.386269e-19   3.977853e-19   3.531329e-19   1.692744e-19   6.010416e-20   0.000000e+00
         8.0500   0.000000e+00   1.151392e-18   9.316677e-19   6.868865e-19   8.498190e-19   7.924167e-19   8.183869e-19   7.764368e-19   6.680734e-19   5.218541e-19   3.848889e-19   3.453862e-19   1.716859e-19   6.045240e-20   0.000000e+00
         8.1000   0.000000e+00   1.106120e-18   8.926099e-19   6.590490e-19   8.236759e-19   7.687785e-19   7.937418e-19   7.529721e-19   6.475191e-19   5.053227e-19   3.721602e-19   3.373916e-19   1.735657e-19   6.063294e-20   0.000000e+00
         8.1500   0.000000e+00   1.062308e-18   8.550048e-19   6.321693e-19   7.978612e-19   7.453379e-19   7.693465e-19   7.297774e-19   6.272167e-19   4.890507e-19   3.596298e-19   3.291945e-19   1.749455e-19   6.065756e-20   0.000000e+00
         8.2000   0.000000e+00   1.019936e-18   8.188126e-19   6.062282e-19   7.724124e-19   7.221418e-19   7.452420e-19   7.068825e-19   6.071944e-19   4.730526e-19   3.473298e-19   3.208350e-19   1.758597e-19   6.053754e-20   0.000000e+00
         8.2500   0.000000e+00   9.789783e-19   7.839932e-19   5.812054e-19   7.473629e-19   6.992324e-19   7.214653e-19   6.843157e-19   5.874772e-19   4.573408e-19   3.352801e-19   3.123506e-19   1.763451e-19   6.028369e-20   0.000000e+00
         8.3000   0.000000e+00   9.394105e-19   7.505069e-19   5.570799e-19   7.227420e-19   6.766467e-19   6.980496e-19   6.621029e-19   5.680877e-19   4.419264e-19   3.234927e-19   3.037784e-19   1.764439e-19   5.990637e-20   0.000000e+00
         8.3500   0.000000e+00   9.012052e-19   7.183136e-19   5.338302e-19   6.985752e-19   6.544176e-19   6.750242e-19   6.402680e-19   5.490458e-19   4.268194e-19   3.119751e-19   2.951527e-19   1.762014e-19   5.941550e-20   0.000000e+00
         8.4000   0.000000e+00   8.643339e-19   6.873738e-19   5.114346e-19   6.748843e-19   6.325736e-19   6.524151e-19   6.188323e-19   5.303695e-19   4.120293e-19   3.007322e-19   2.865056e-19   1.756611e-19   5.882065e-20   0.000000e+00
         8.4500   0.000000e+00   8.287671e-19   6.576482e-19   4.898706e-19   6.516880e-19   6.111392e-19   6.302445e-19   5.978147e-19   5.120745e-19   3.975643e-19   2.897674e-19   2.778663e-19   1.748638e-19   5.813104e-20   0.000000e+00
         8.5000   0.000000e+00   7.944743e-19   6.290978e-19   4.691158e-19   6.290017e-19   5.901353e-19   6.085318e-19   5.772316e-19   4.941743e-19   3.834317e-19   2.790834e-19   2.693131e-19   1.738484e-19   5.735554e-20   0.000000e+00
         8.5500   0.000000e+00   7.614243e-19   6.016843e-19   4.491475e-19   6.068382e-19   5.695796e-19   5.872928e-19   5.570970e-19   4.766804e-19   3.696379e-19   2.686819e-19   2.608982e-19   1.726516e-19   5.650270e-20   0.000000e+00
         8.6000   0.000000e+00   7.295856e-19   5.753700e-19   4.299432e-19   5.852074e-19   5.494865e-19   5.665407e-19   5.374226e-19   4.596020e-19   3.561878e-19   2.585640e-19   2.525633e-19   1.713083e-19   5.558075e-20   0.000000e+00
         8.6500   0.000000e+00   6.989260e-19   5.501176e-19   4.114803e-19   5.641168e-19   5.298676e-19   5.462862e-19   5.182179e-19   4.429466e-19   3.430855e-19   2.487303e-19   2.443289e-19   1.698513e-19   5.459757e-20   0.000000e+00
         8.7000   0.000000e+00   6.694134e-19   5.258908e-19   3.937364e-19   5.435717e-19   5.107318e-19   5.265371e-19   4.994901e-19   4.267198e-19   3.303335e-19   2.391807e-19   2.362129e-19   1.683117e-19   5.356073e-20   0.000000e+00
         8.7500   0.000000e+00   6.410155e-19   5.026539e-19   3.766891e-19   5.235753e-19   4.920859e-19   5.072992e-19   4.812447e-19   4.109252e-19   3.179335e-19   2.299143e-19   2.282300e-19   1.667187e-19   5.247742e-20   0.000000e+00
         8.8000   0.000000e+00   6.136998e-19   4.803719e-19   3.603164e-19   5.041291e-19   4.739342e-19   4.885763e-19   4.634852e-19   3.955651e-19   3.058860e-19   2.209299e-19   2.203914e-19   1.650999e-19   5.135447e-20   0.000000e+00
         8.8500   0.000000e+00   5.874343e-19   4.590107e-19   3.445962e-19   4.852327e-19   4.562792e-19   4.703699e-19   4.462133e-19   3.806402e-19   2.941904e-19   2.122254e-19   2.127060e-19   1.634813e-19   5.019836e-20   0.000000e+00
         8.9000   0.000000e+00   5.621869e-19   4.385370e-19   3.295070e-19   4.668843e-19   4.391218e-19   4.526803e-19   4.294292e-19   3.661496e-19   2.828450e-19   2.037982e-19   2.051815e-19   1.618875e-19   4.901516e-20   0.000000e+00
         8.9500   0.000000e+00   5.379260e-19   4.189183e-19   3.150274e-19   4.490806e-19   4.224609e-19   4.355059e-19   4.131319e-19   3.520914e-19   2.718475e-19   1.956451e-19   1.978230e-19   1.603415e-19   4.781058e-20   0.000000e+00
         9.0000   0.000000e+00   5.146202e-19   4.001231e-19   3.011367e-19   4.318171e-19   4.062945e-19   4.188437e-19   3.973187e-19   3.384626e-19   2.611947e-19   1.877623e-19   1.906350e-19   1.588653e-19   4.658993e-20   0.000000e+00
